timestamp,ECG_Raw
1841483,-327
1841525,58
1841547,382
1841657,-38
1841880,162
1841966,66
1842010,60
1842053,-191
1842065,135
1842107,355
1842128,156
1842149,-35
1842191,-99
1842196,-50
1842214,39
1842236,100
1842277,70
1842282,-114
1842301,-359
1842322,-445
1842364,-240
1842385,259
1842408,213
1842450,224
1842470,738
1842492,699
1842534,335
1842539,57
1842557,140
1842579,364
1842621,292
1842641,-400
1842663,-174
1842803,346
1842849,730
1842891,178
1842914,276
1842956,83
1842977,75
1842998,347
1843040,501
1843045,472
1843063,423
1843101,400
1843143,297
1843149,-139
1843170,-103
1843212,37
1843232,-430
1843254,-729
1843296,-568
1843301,-66
1843319,284
1843341,221
1843382,6
1843387,77
1843406,458
1843427,759
1843469,680
1843490,142
1843511,187
1843553,302
1843558,238
1843576,2
1843598,-156
1843639,-79
1843644,120
1843663,190
1843684,53
1843726,-83
1843748,301
1843770,467
1843811,301
1843832,-67
1843942,275
1844023,-191
1844067,-95
1844083,-288
1844104,118
1844146,358
1844167,-162
1844188,-369
1844230,-235
1844268,81
1844274,208
1844315,61
1844320,62
1844339,202
1844360,273
1844402,165
1844407,65
